Stand,HillID,Hill Area (ha) within stand,PortionOfTotalHillArea,Sediment contribution from Hill segment (tonne/yr),CumulativeStandSedimentDelivery (tonnes),TotalStandSedimentDelivery
25,407,9.67713E-05,3.0241E-05,0.000,0,0
25,412,0.166309576,0.020281656,0.000,0,0
25,403,0.002696289,0.000166438,0.000,0,0
25,391,0.050647888,0.003399187,0.000,0,0
25,404,0.090045255,0.027286441,0.000,0,0
25,404,0.002075454,0.000628925,0.000,0,0
25,409,0.141162104,0.128329186,0.000,0,0
25,410,0.090045679,0.026484023,0.000,0,0
25,385,0.205850066,0.082340026,0.000,0,0
25,391,1.894325169,0.127135917,0.000,0,0
25,410,0.410555978,0.120751758,0.000,0,0
25,404,2.199297529,0.666453797,0.000,0,0
25,406,10.14958893,0.672158208,0.000,0,0
25,338,0.090045262,0.005424413,0.000,0,0
25,398,0.069592107,0.008699013,0.000,0,0
25,398,0.090045735,0.011255717,0.000,0,0
25,386,8.647386874,0.891483183,0.000,0,0
25,395,7.840777735,0.753920936,0.000,0,0
25,403,9.777706964,0.603562158,0.000,0,0
25,401,1.980996442,0.990498221,0.000,0,0
25,400,9.068981183,0.975159267,0.000,0,0
25,398,7.743912346,0.967989043,0.000,0,0
25,388,0.270138202,0.192955859,0.000,0,0
25,388,0.090046053,0.064318609,0.000,0,0
25,388,0.030770344,0.021978817,0.000,0,0
25,393,0.090045714,0.064318367,0.000,0,0
25,388,0.024764841,0.017689172,0.000,0,0
25,387,8.08369361,0.816534708,0.000,0,0
25,392,10.9729095,0.922093236,0.000,0,0
25,338,4.882549655,0.294129497,0.000,0,0
25,379,6.022800788,0.926584737,0.000,0,0
25,393,1.350684596,0.964774711,0.000,0,0
25,397,1.170593229,0.450228165,0.000,0,0
25,388,0.720367899,0.514548499,0.000,0,0
25,399,4.450810726,0.824224209,0.000,0,0
25,397,0.09004559,0.034632919,0.000,0,0
25,396,6.767960463,0.845995058,0.000,0,0
25,340,8.465809357,0.427566129,0.000,0,0
25,363,5.956858973,0.676915792,0.000,0,0
25,397,1.022355179,0.39321353,0.000,0,0
25,361,1.690572978,0.62613814,0.000,0,0
25,397,0.000512217,0.000197007,0.000,0,0
25,390,11.77387057,0.49057794,0.000,0,0
25,346,6.185115649,0.606383887,0.000,0,0
25,394,8.290419545,0.746884644,0.000,0,0
25,391,3.907067505,0.262219296,0.000,0,0
26,242,4.641218545,0.559182957,0.000,0,0
26,244,1.420230805,0.100725589,0.000,0,0
30,170,0.006998193,0.000823317,0.000,0,0
30,168,0.722060184,0.136237771,0.000,0,0
30,171,1.875681442,0.112316254,0.000,0,0
30,175,2.144937461,0.249411333,0.000,0,0
30,174,2.114763991,0.135561794,0.000,0,0
30,174,0.468703583,0.030045101,0.000,0,0
30,174,0.090045313,0.005772135,0.000,0,0
30,173,12.14337376,0.744992255,0.000,0,0
30,177,3.194647057,0.389591104,0.000,0,0
30,178,10.08189178,0.819665998,0.000,0,0
30,176,1.60889603,0.22984229,0.000,0,0
30,179,0.064027902,0.007904679,0.000,0,0
30,225,0.417897957,0.050349151,0.000,0,0
30,225,0.277286214,0.033407978,0.000,0,0
30,224,1.681837558,0.177035532,0.000,0,0
30,223,2.050888411,0.144428761,0.000,0,0
30,232,3.835499464,0.479437433,0.000,0,0
30,230,0.090045721,0.011255715,0.000,0,0
30,230,0.090045706,0.011255713,0.000,0,0
30,230,0.090045692,0.011255711,0.000,0,0
30,230,0.090045677,0.01125571,0.000,0,0
30,230,0.090045663,0.011255708,0.000,0,0
30,230,0.090045648,0.011255706,0.000,0,0
30,230,0.060861515,0.007607689,0.000,0,0
30,238,8.909963709,0.882174625,0.000,0,0
30,236,5.774322222,0.9466102,0.000,0,0
30,236,0.03500892,0.005739167,0.000,0,0
30,241,6.081611831,0.608161183,0.000,0,0
30,239,0.161634224,0.323268447,0.000,0,0
30,240,0.176745878,0.088372939,0.000,0,0
32,142,0.465918514,0.034770038,0.000,0,1.142255184
32,151,0.194010223,0.01902061,0.000,0,1.142255184
32,150,3.456917516,0.421575307,0.000,0,1.142255184
32,149,0.128165247,0.06103107,0.000,0,1.142255184
32,149,0.090044237,0.042878208,0.000,0,1.142255184
32,149,0.090044222,0.042878201,0.000,0,1.142255184
32,149,0.08982565,0.042774119,0.000,0,1.142255184
32,149,0.08561902,0.040770962,0.000,0,1.142255184
32,153,9.14464072,0.578774729,0.000,0,1.142255184
32,152,0.259060329,0.018637434,0.000,0,1.142255184
32,155,4.328077099,0.86561542,0.000,0,1.142255184
32,157,0.667333226,0.953333181,0.000,0,1.142255184
32,159,3.426006868,0.21547213,0.000,0,1.142255184
32,158,6.334515393,0.763194626,0.000,0,1.142255184
32,200,2.393296576,0.27196552,1.142,1.142255184,1.142255184
32,199,0.810400942,1.013001178,0.000,1.142255184,1.142255184
32,198,1.260624721,0.969711324,0.000,1.142255184,1.142255184
32,202,12.72705497,0.382193843,0.000,1.142255184,1.142255184
32,201,0.416198386,0.015414755,0.000,1.142255184,1.142255184
32,204,2.28245472,0.386856732,0.000,1.142255184,1.142255184
32,203,0.001594453,0.001993067,0.000,1.142255184,1.142255184
32,206,0.791821894,0.079982009,0.000,1.142255184,1.142255184
32,205,0.199078029,0.017934958,0.000,1.142255184,1.142255184
33,61,0.978620996,0.113793139,0.000,0,0
33,62,0.028394984,0.008604541,0.000,0,0
33,64,2.238865511,0.273032379,0.000,0,0
33,87,1.833238061,0.142111478,0.000,0,0
33,87,0.090044667,0.006980207,0.000,0,0
33,87,0.090044652,0.006980206,0.000,0,0
33,87,0.090044638,0.006980204,0.000,0,0
33,87,0.084952001,0.006585426,0.000,0,0
33,89,0.44898759,0.052207859,0.000,0,0
33,91,0.974468148,0.075540167,0.000,0,0
33,93,5.888137777,0.25712392,0.000,0,0
33,92,2.161074144,0.432214829,0.000,0,0
33,92,0.090044667,0.018008933,0.000,0,0
33,92,0.090044652,0.01800893,0.000,0,0
33,92,0.090044638,0.018008928,0.000,0,0
33,92,0.090044623,0.018008925,0.000,0,0
33,92,0.090044608,0.018008922,0.000,0,0
33,92,0.090044593,0.018008919,0.000,0,0
33,92,0.090044578,0.018008916,0.000,0,0
33,92,0.068198843,0.013639769,0.000,0,0
33,94,0.89549919,0.092319504,0.000,0,0
33,95,0.011225927,0.005612964,0.000,0,0
33,97,0.939820998,0.110567176,0.000,0,0
33,96,1.196061245,0.664478469,0.000,0,0
33,98,1.897325698,0.210813966,0.000,0,0
33,164,10.62106375,0.948309264,0.000,0,0
33,163,0.090044593,0.014761409,0.000,0,0
33,163,0.052654607,0.008631903,0.000,0,0
33,162,2.389966394,0.248954833,0.000,0,0
33,166,1.899834222,0.463374201,0.000,0,0
33,165,1.814817917,0.698006891,0.000,0,0
33,181,0.25027282,0.043907512,0.000,0,0
33,180,0.357258076,0.274813905,0.000,0,0
33,188,3.831145547,0.390933219,0.000,0,0
33,186,0.455030741,0.079829955,0.000,0,0
33,187,0.647451357,0.101164275,0.000,0,0
33,191,0.105294474,0.037605169,0.000,0,0
34,87,0.013703319,0.001062273,0.000,0,0.008766128
34,88,0.003954035,0.000964399,0.000,0,0.008766128
34,91,6.812906061,0.528132253,0.000,0,0.008766128
34,90,0.453337502,0.094445313,0.000,0,0.008766128
34,93,0.713611743,0.031162085,0.000,0,0.008766128
34,92,1.595945002,0.319189,0.000,0,0.008766128
34,92,0.066816319,0.013363264,0.000,0,0.008766128
34,98,1.144863511,0.127207057,0.000,0,0.008766128
34,100,0.12443484,0.207391399,0.000,0,0.008766128
34,145,0.72758863,0.087661281,0.009,0.008766128,0.008766128
34,144,0.05457858,0.003712829,0.000,0.008766128,0.008766128
34,147,0.065967009,0.007496251,0.000,0.008766128,0.008766128
34,160,0.350723474,0.040313043,0.000,0.008766128,0.008766128
34,164,0.634523748,0.056653906,0.000,0.008766128,0.008766128
34,163,4.620074046,0.757389188,0.000,0.008766128,0.008766128
34,162,6.636897447,0.691343484,0.000,0.008766128,0.008766128
34,166,1.237526805,0.301835806,0.000,0.008766128,0.008766128
34,166,0.221353687,0.053988704,0.000,0.008766128,0.008766128
34,165,0.352032643,0.13539717,0.000,0.008766128,0.008766128
34,188,0.005524226,0.000563697,0.000,0.008766128,0.008766128
34,186,3.518841413,0.617340599,0.000,0.008766128,0.008766128
34,187,0.176400882,0.027562638,0.000,0.008766128,0.008766128
41,122,3.759980014,0.427270456,0.000,0,0
41,123,0.433693547,0.056323837,0.000,0,0
41,121,2.939157027,0.341762445,0.000,0,0
41,138,0.582387185,0.023202677,0.000,0,0
41,140,0.457576404,0.067290648,0.000,0,0
47,35,0.966842096,0.028270237,0.000,0,0
47,70,2.596319982,0.216359998,0.000,0,0
47,72,2.042988257,0.232157756,0.000,0,0
47,74,1.578985902,0.31579718,0.000,0,0
47,73,0.071498378,0.031086251,0.000,0,0
47,75,0.24896537,0.146450218,0.000,0,0
47,76,0.131097045,0.119179132,0.000,0,0
47,79,3.432238489,0.101846839,0.000,0,0
47,78,9.43600908,0.742992841,0.000,0,0
47,105,0.189666194,0.019553216,0.000,0,0
47,104,1.180392764,0.590196382,0.000,0,0
47,108,0.818672571,0.107720075,0.000,0,0
47,108,0.090043774,0.011847865,0.000,0,0
47,108,0.090043759,0.011847863,0.000,0,0
47,111,4.411122976,0.445567977,0.000,0,0
47,109,0.0900438,0.047391474,0.000,0,0
47,109,0.090043789,0.047391468,0.000,0,0
47,109,0.090043774,0.04739146,0.000,0,0
47,109,0.090043759,0.047391452,0.000,0,0
47,109,0.090043744,0.047391444,0.000,0,0
47,109,0.090043729,0.047391436,0.000,0,0
47,109,0.090043714,0.047391428,0.000,0,0
47,109,0.090043698,0.04739142,0.000,0,0
47,109,0.003301486,0.001737624,0.000,0,0
47,116,0.934601167,0.17307429,0.000,0,0
47,116,0.09004382,0.016674782,0.000,0,0
47,116,0.000761229,0.000140968,0.000,0,0
47,115,2.927350229,0.187650656,0.000,0,0
47,120,4.61336626,0.45229081,0.000,0,0
47,119,1.812982915,0.208388841,0.000,0,0
47,141,0.303418807,0.022310206,0.000,0,0
47,141,0.020594917,0.001514332,0.000,0,0
47,143,3.484249377,0.227728717,0.000,0,0
55,138,0.000323056,1.28708E-05,0.000,0,0
55,137,1.668135054,0.059153725,0.000,0,0
55,140,0.602733861,0.088637332,0.000,0,0
55,139,0.900714032,0.643367166,0.000,0,0
55,273,2.067047608,0.23225254,0.000,0,0
55,272,4.310500831,0.198640591,0.000,0,0
56,286,5.072592173,0.422716014,0.000,0,0
56,302,2.500565883,0.201658539,0.000,0,0
56,301,2.195964975,0.627418564,0.000,0,0
56,303,0.448933648,0.054748006,0.000,0,0
56,305,0.177171609,0.59057203,0.000,0,0
56,304,0.016440145,0.041100362,0.000,0,0
56,307,0.02133253,0.002509709,0.000,0,0
56,311,0.187454123,0.098660065,0.000,0,0
57,303,2.147489069,0.261888911,0.000,0,0
57,306,5.661793956,0.698986908,0.000,0,0
57,308,0.7203504,0.514536,0.000,0,0
57,308,0.007019031,0.005013594,0.000,0,0
57,307,3.888686906,0.457492577,0.000,0,0
57,319,5.118477515,0.158466796,0.000,0,0
57,324,7.652859422,0.346283232,0.000,0,0
57,326,10.38506984,0.769264433,0.000,0,0
57,326,2.92669E-06,2.16792E-07,0.000,0,0
57,325,0.073728372,0.004237263,0.000,0,0
57,328,10.15738203,0.186373982,0.000,0,0
57,328,0.090043879,0.001652181,0.000,0,0
58,277,2.605736101,0.152382228,0.000,0,0
58,282,2.198760634,0.261757218,0.000,0,0
58,283,0.119417444,0.007371447,0.000,0,0
58,286,0.957948342,0.079829028,0.000,0,0
58,288,20.78482621,0.716718145,0.000,0,0
58,287,0.100809379,0.005419859,0.000,0,0
58,291,1.521890182,0.179045904,0.000,0,0
58,290,0.238693185,0.183610142,0.000,0,0
58,302,0.036723722,0.002961591,0.000,0,0
59,274,0.601381895,0.066085923,0.000,0,0
59,278,1.850238498,0.217675117,0.000,0,0
59,288,1.042916183,0.035962627,0.000,0,0
59,287,0.150578019,0.008095592,0.000,0,0
59,291,4.948937057,0.582227889,0.000,0,0
59,290,1.021927337,0.786097952,0.000,0,0
59,289,0.090044312,0.450221558,0.000,0,0
59,289,0.090044298,0.450221492,0.000,0,0
59,293,0.090044327,0.450221633,0.000,0,0
59,293,0.090044312,0.450221558,0.000,0,0
59,292,0.162431809,0.232045441,0.000,0,0
59,295,4.577324774,0.572165597,0.000,0,0
59,295,0.090044401,0.01125555,0.000,0,0
59,296,0.270133247,0.225111039,0.000,0,0
59,296,0.090044401,0.075037001,0.000,0,0
59,296,0.090044386,0.075036988,0.000,0,0
59,296,0.090044371,0.075036976,0.000,0,0
59,296,0.090044356,0.075036964,0.000,0,0
59,296,0.090044341,0.075036951,0.000,0,0
59,296,0.089919069,0.074932557,0.000,0,0
59,296,0.004251762,0.003543135,0.000,0,0
59,294,0.090044325,0.900443255,0.000,0,0
59,297,5.189722703,0.485020813,0.000,0,0
59,299,3.58618767,0.597697945,0.000,0,0
59,298,0.633013354,0.197816673,0.000,0,0
59,335,7.466121157,0.769703212,0.000,0,0
59,334,0.194798986,0.031419191,0.000,0,0
59,333,0.595595385,0.037936012,0.000,0,0
60,272,0.141096963,0.006502164,0.000,0,0
60,274,2.081194805,0.228702726,0.000,0,0
60,276,1.291883677,0.192818459,0.000,0,0
60,275,5.30887529,0.983125054,0.000,0,0
60,278,2.475899288,0.291282269,0.000,0,0
60,279,2.253033897,0.804654963,0.000,0,0
60,279,0.360177859,0.12863495,0.000,0,0
60,277,1.848947321,0.108125574,0.000,0,0
61,265,4.265283948,0.490262523,0.000,0,0.029130196
61,266,0.545630083,0.026358941,0.000,0,0.029130196
61,264,4.584045797,0.45840458,0.000,0,0.029130196
61,267,0.205877689,0.030276131,0.000,0,0.029130196
61,339,0.049868546,0.002557361,0.000,0,0.029130196
61,338,2.451896753,0.147704624,0.000,0,0.029130196
61,341,9.367578577,0.699073028,0.000,0,0.029130196
61,340,11.2808204,0.569738404,0.000,0,0.029130196
61,342,1.179537232,0.178717762,0.000,0,0.029130196
61,342,0.450227586,0.068216301,0.000,0,0.029130196
61,345,0.017074936,0.002108017,0.000,0,0.029130196
61,343,0.000336014,4.73259E-05,0.000,0,0.029130196
61,344,0.154124504,0.308249009,0.000,0,0.029130196
61,347,2.164270965,0.235246844,0.000,0,0.029130196
61,346,3.989157851,0.391093907,0.000,0,0.029130196
61,349,4.367995762,0.291199717,0.029,0.029119972,0.029130196
61,349,0.001533648,0.000102243,0.000,0.029130196,0.029130196
61,348,1.710871809,0.950484338,0.000,0.029130196,0.029130196
61,348,0.090045914,0.050025508,0.000,0.029130196,0.029130196
61,353,0.294758062,0.589516124,0.000,0.029130196,0.029130196
61,353,0.000205722,0.000411445,0.000,0.029130196,0.029130196
61,362,2.125752548,0.150762592,0.000,0.029130196,0.029130196
61,361,0.640551927,0.237241454,0.000,0.029130196,0.029130196
61,361,0.270137796,0.100051036,0.000,0.029130196,0.029130196
61,364,3.529221268,0.294101772,0.000,0.029130196,0.029130196
61,364,0.090046155,0.007503846,0.000,0.029130196,0.029130196
61,364,0.090046154,0.007503846,0.000,0.029130196,0.029130196
61,363,2.242549606,0.254835182,0.000,0.029130196,0.029130196
61,366,0.652200542,0.055743636,0.000,0.029130196,0.029130196
61,365,0.362529923,0.103579978,0.000,0.029130196,0.029130196
61,380,1.1014399,0.305955528,0.000,0.029130196,0.029130196
61,379,0.45859718,0.070553412,0.000,0.029130196,0.029130196
61,383,0.010367894,0.000242241,0.000,0.029130196,0.029130196
61,382,2.255745977,0.036441777,0.000,0.029130196,0.029130196
61,384,1.758202109,0.179408378,0.000,0.029130196,0.029130196
61,385,1.417160749,0.5668643,0.000,0.029130196,0.029130196
61,385,0.090046256,0.036018503,0.000,0.029130196,0.029130196
61,386,0.999186655,0.103008934,0.000,0.029130196,0.029130196
61,391,6.149205084,0.412698328,0.000,0.029130196,0.029130196
61,390,1.807419471,0.075309145,0.000,0.029130196,0.029130196
61,394,2.785190593,0.250918071,0.000,0.029130196,0.029130196
61,397,0.090045503,0.034632886,0.000,0.029130196,0.029130196
61,397,0.090045493,0.034632882,0.000,0.029130196,0.029130196
61,397,0.0895333,0.034435885,0.000,0.029130196,0.029130196
61,397,0.058191473,0.022381336,0.000,0.029130196,0.029130196
61,396,0.518928898,0.064866112,0.000,0.029130196,0.029130196
61,396,0.090045454,0.011255682,0.000,0.029130196,0.029130196
61,399,0.681772101,0.126254093,0.000,0.029130196,0.029130196
61,399,0.054365353,0.010067658,0.000,0.029130196,0.029130196
61,399,0.001835642,0.000339934,0.000,0.029130196,0.029130196
61,403,0.192147785,0.011860974,0.000,0.029130196,0.029130196
62,264,0.902758405,0.090275841,0.000,0,0
62,268,4.460826636,0.455186391,0.000,0,0
62,267,6.280528773,0.923607172,0.000,0,0
62,269,0.015049501,0.007524751,0.000,0,0
62,333,3.182023021,0.202676626,0.000,0,0
62,337,2.615480837,0.533771599,0.000,0,0
62,339,14.34204392,0.735489432,0.000,0,0
62,341,2.076591688,0.154969529,0.000,0,0
72,287,5.823309812,0.313081173,0.000,0,0
72,298,0.019449993,0.006078123,0.000,0,0
72,328,16.06016935,0.294682006,0.000,0,0
78,56,2.139773841,0.232584113,0.000,0,0
78,87,0.032592981,0.002526588,0.000,0,0
78,87,0.003688964,0.000285966,0.000,0,0
78,93,12.70953789,0.555001655,0.000,0,0
78,93,0.090045065,0.003932099,0.000,0,0
78,94,8.589005364,0.885464471,0.000,0,0
78,95,1.519536823,0.759768411,0.000,0,0
78,95,0.090044977,0.045022488,0.000,0,0
78,95,0.090044962,0.045022481,0.000,0,0
78,95,0.090044947,0.045022474,0.000,0,0
78,95,0.090044932,0.045022466,0.000,0,0
78,95,0.090044918,0.045022459,0.000,0,0
78,97,1.547083823,0.182009861,0.000,0,0
78,96,0.302856001,0.168253334,0.000,0,0
78,170,1.275536863,0.15006316,0.000,0,0
78,169,0.984651542,0.093776337,0.000,0,0
80,167,0.052277575,0.030751515,0.000,0,0
80,169,0.003963156,0.000377443,0.000,0,0
80,168,0.08614323,0.01625344,0.000,0,0
80,172,0.102242344,0.040896938,0.000,0,0
80,171,0.626592882,0.037520532,0.000,0,0
80,179,0.001058182,0.00013064,0.000,0,0
80,181,2.84762367,0.4995831,0.000,0,0
80,180,0.777398852,0.597999117,0.000,0,0
80,180,0.00292183,0.002247562,0.000,0,0
80,184,0.186810553,0.088957406,0.000,0,0
80,188,5.97822534,0.610022994,0.000,0,0
80,186,0.232680345,0.040821113,0.000,0,0
80,187,4.895561875,0.764931543,0.000,0,0
80,187,0.090044933,0.014069521,0.000,0,0
80,187,0.090044918,0.014069518,0.000,0,0
80,187,0.090044903,0.014069516,0.000,0,0
80,190,7.905106937,0.964037431,0.000,0,0
80,191,2.445238532,0.873299476,0.000,0,0
80,191,0.090044918,0.032158899,0.000,0,0
80,189,3.141281473,0.805456788,0.000,0,0
80,194,2.441739446,0.198515402,0.000,0,0
80,193,2.764474879,0.198883085,0.000,0,0
81,98,0.011085359,0.001231707,0.000,0,0.068676706
81,145,5.700166604,0.686767061,0.069,0.068676706,0.068676706
81,143,0.174290787,0.011391555,0.000,0.068676706,0.068676706
81,144,9.982116124,0.679055519,0.000,0.068676706,0.068676706
81,147,6.877394364,0.781522087,0.000,0.068676706,0.068676706
81,148,3.188869576,0.885797104,0.000,0.068676706,0.068676706
81,146,1.779574367,0.523404226,0.000,0.068676706,0.068676706
81,160,0.544878804,0.062629748,0.000,0.068676706,0.068676706
81,163,0.008869762,0.001454059,0.000,0.068676706,0.068676706
82,153,0.031388976,0.001986644,0.000,0,0
82,152,4.841832338,0.348333262,0.000,0,0
82,155,0.076772567,0.015354513,0.000,0,0
82,154,1.080533377,0.771809555,0.000,0,0
82,154,0.156584433,0.111846024,0.000,0,0
82,154,0.090044534,0.064317524,0.000,0,0
82,154,0.090044505,0.064317503,0.000,0,0
82,157,0.053022194,0.075745992,0.000,0,0
82,156,0.180088851,0.900444254,0.000,0,0
82,159,0.078109578,0.004912552,0.000,0,0
82,158,0.545410852,0.065712151,0.000,0,0
82,201,3.816780207,0.14136223,0.000,0,0
82,270,5.416120151,0.677015019,0.000,0,0
82,271,0.54026633,0.900443883,0.000,0,0
82,271,0.022941021,0.038235036,0.000,0,0
82,273,0.084492333,0.009493521,0.000,0,0
86,254,3.339763105,0.240270727,0.000,0,0.022062984
86,255,0.689092698,0.051043904,0.000,0,0.022062984
86,253,14.0085556,0.745135936,0.000,0,0.022062984
86,345,3.036132566,0.374831181,0.000,0,0.022062984
86,343,2.899828301,0.408426521,0.000,0,0.022062984
86,349,3.309447534,0.220629836,0.022,0.022062984,0.022062984
86,352,0.895492127,0.106606206,0.000,0.022062984,0.022062984
108,158,0.55393138,0.066738721,0.000,0,2.740514009
108,161,0.370755608,0.039442086,0.000,0,2.740514009
108,183,0.462794069,0.231397035,0.000,0,2.740514009
108,182,1.956924513,0.559121289,0.000,0,2.740514009
108,184,0.024680335,0.011752541,0.000,0,2.740514009
108,193,4.348440233,0.312837427,0.000,0,2.740514009
108,193,0.022742073,0.00163612,0.000,0,2.740514009
108,192,3.579862609,0.361602284,0.000,0,2.740514009
108,196,3.825648561,0.434732791,0.000,0,2.740514009
108,197,2.322545956,0.967727481,0.000,0,2.740514009
108,195,1.037109289,0.518554644,0.000,0,2.740514009
108,195,0.180089408,0.090044704,0.000,0,2.740514009
108,195,0.090044682,0.045022341,0.000,0,2.740514009
108,200,5.742029352,0.652503335,2.741,2.740514009,2.740514009
108,202,4.449279837,0.133612007,0.000,2.740514009,2.740514009
109,90,0.117894545,0.024561364,0.000,0,0.018584864
109,99,6.41767E-07,3.20883E-06,0.000,0,0.018584864
109,105,0.208626786,0.021507916,0.000,0,0.018584864
109,117,3.484794164,0.424974898,0.000,0,0.018584864
109,115,0.119178305,0.007639635,0.000,0,0.018584864
109,115,0.090044148,0.005772061,0.000,0,0.018584864
109,115,0.090044133,0.00577206,0.000,0,0.018584864
109,115,0.090044118,0.005772059,0.000,0,0.018584864
109,145,1.542543717,0.185848641,0.019,0.018584864,0.018584864
109,143,5.574427862,0.36434169,0.000,0.018584864,0.018584864
111,113,0.303182692,0.233217456,0.000,0,0
111,120,3.523346818,0.345426159,0.000,0,0
111,119,0.097015595,0.011151218,0.000,0,0
111,118,3.482394236,0.725498799,0.000,0,0
111,122,1.069354003,0.1215175,0.000,0,0
111,123,5.639661488,0.73242357,0.000,0,0
111,123,0.090043998,0.011694026,0.000,0,0
111,123,0.090043962,0.011694021,0.000,0,0
111,123,0.09004395,0.01169402,0.000,0,0
111,121,0.000230252,2.67735E-05,0.000,0,0
111,140,0.487143447,0.071638742,0.000,0,0
111,141,9.106003363,0.669559071,0.000,0,0
