stand,climateScenario,none,first,second,both
95.0,Ensemble_rcp45,3.942876382598079,-3.584433075089165,4.301319690106995,-10.663688398390262
95.0,Ensemble_rcp85,3.3156005944574756,-6.631201188914954,3.9428763825980786,0.0
96.0,NONE,-606.0277775565614,-277.4931460697897,-302.4747181576788,-224.92401056110216
96.0,Ensemble_rcp45,-71.97927785035672,-58.50001233530865,-52.29955019838653,-2.516129562808974
96.0,Ensemble_rcp85,9.34562409043333,-17.0737363190609,10.783412412038457,-10.064518251235896
97.0,NONE,-457.9212017540861,-278.11952535162135,-275.7018733282814,-243.10834234695812
97.0,Ensemble_rcp45,-207.64944600463932,-196.99386856843748,-244.8991956975803,-105.30217701658293
97.0,Ensemble_rcp85,-79.51388876762387,-45.48767510580284,-33.39941498910326,-26.146458919083518
98.0,NONE,-199.65817862671128,-158.9336764880499,-155.3297382456905,-158.9336764880499
98.0,Ensemble_rcp45,-104.78450439659979,-153.07727684421587,-112.98346389796745,-42.25617589166406
98.0,Ensemble_rcp85,-138.21103159448333,-178.66523836496765,-80.18762589249683,-63.69960843370254
99.0,NONE,-56.67569100238718,-46.27319075511358,-54.25441939310798,-64.7465963666512
99.0,Ensemble_rcp45,-71.83105774194959,-70.03752321655759,-36.76745777053599,-44.300302777182395
99.0,Ensemble_rcp85,-73.98329917241999,-68.60269559624399,-23.6746557351744,-53.17829867787279
100.0,NONE,-147.64186457459243,-102.20656631231846,-122.31877077449205,-123.9643147759426
100.0,Ensemble_rcp45,-107.32603653905358,-96.44716230724151,-87.12241296568831,-101.20095608920981
100.0,Ensemble_rcp85,-99.37257386537586,-86.29964096496303,-69.47852450569057,-92.88181697076529
101.0,NONE,-152.3726419467357,-126.72837021852428,-144.64423128891863,-136.03759214725864
101.0,Ensemble_rcp45,-144.90769983407145,-97.13207031302,-110.30549757066285,-101.17192133869715
101.0,Ensemble_rcp85,-100.99627564192856,-38.29076189554857,-51.200720608038566,-97.30771600978858
102.0,NONE,-309.0481032023068,-229.6775188119414,-244.23767075827243,-256.66706876123794
102.0,Ensemble_rcp45,-256.7558501755448,-296.70748661364826,-149.3303388642,-100.0566539238724
102.0,Ensemble_rcp85,-240.77519560030345,-280.5492692097931,-102.63131493877239,-146.8444592636069
103.0,NONE,-128.6274678757712,-103.19368790600494,-109.66608352555122,-122.24623275790869
103.0,Ensemble_rcp45,-86.78479760292998,-73.65768536046998,-71.105191313325,-81.40632800358874
103.0,Ensemble_rcp85,-106.65778696998747,-66.09136372071875,-49.59131291595998,-84.50578506083623
104.0,NONE,-355.4845010531588,-297.11207735081297,-298.0019008828608,-276.2012243476859
104.0,Ensemble_rcp45,-316.42124799625367,-318.2008950603495,-187.75276526211894,-154.65132986993495
104.0,Ensemble_rcp85,-333.5058598115744,-316.0653185834344,-238.56168894205734,-199.67640059156156
105.0,NONE,-137.3113728295552,-102.6183398008112,-106.63542783571839,-79.6113810554336
105.0,Ensemble_rcp45,-113.9392242628224,-110.1047311385928,-60.256320523608,-38.801418518990005
105.0,Ensemble_rcp85,-114.3044140841776,-128.3642222063528,-100.883688149374,-65.27768056724199
106.0,NONE,-74.76364285168975,-64.69416532816064,-62.109963131856695,-56.05045453362677
106.0,Ensemble_rcp45,-72.09033023482361,-75.298305375063,-53.64447317844724,-40.90168303805197
106.0,Ensemble_rcp85,-75.12008453393858,-79.93204724429765,-59.61487135611496,-60.86241724398584
107.0,NONE,-38.481929390184,-26.112737800482005,-32.06827449182,-36.741080203485204
107.0,Ensemble_rcp45,-44.345842440116805,-41.4138859151504,-33.2593818300876,-36.9243274862956
107.0,Ensemble_rcp85,-42.8798641776336,-40.314402218288,-25.471372310645602,-42.146875046392005
108.0,NONE,-189.7285345568829,-145.5216957870909,-132.71073434768178,-164.55770186959322
108.0,Ensemble_rcp45,-176.82735507916811,-156.61851449869175,-158.51309330311142,-192.34485766774816
108.0,Ensemble_rcp85,-194.87096274030768,-158.15222114988862,-178.18062565375357,-178.5414978069763
109.0,NONE,-73.34160235499134,-48.65676170817166,-48.12207201907087,-61.66754414295748
109.0,Ensemble_rcp45,-67.10355598214882,-31.903151449680312,-51.686669946409445,-57.65737147470158
109.0,Ensemble_rcp85,-72.71779771770709,-48.83499160453858,-51.686669946409445,-60.8655096093063
110.0,NONE,-86.36271092357538,-50.200546987469224,-50.200546987469224,-56.24238273109384
110.0,Ensemble_rcp45,-72.23547734657076,-61.57341426958615,-78.89926676968615,-62.28421847471846
110.0,Ensemble_rcp85,-85.0299530389523,-65.03858476960615,-76.76685415428922,-62.28421847471846
111.0,NONE,-279.74881242389125,-161.53998176907783,-161.9025855440926,-205.05243477084966
111.0,Ensemble_rcp45,-234.15138771578452,-139.7837552681919,-262.3438312231826,-182.3896988324268
111.0,Ensemble_rcp85,-236.32701036587312,-140.59961376197512,-160.8147742190483,-191.18284037653487
112.0,NONE,-198.8330680348636,-139.3899843754132,-169.60613582711565,-170.2356389823595
112.0,Ensemble_rcp45,-179.31847022230573,-89.56930608897522,-104.67738181482643,-107.73496856886779
112.0,Ensemble_rcp85,-179.04868315577266,-107.73496856886777,-102.96873039345041,-114.29978718783885
113.0,NONE,-49.03323935273425,-28.231259021271235,-28.231259021271235,-30.088578693723292
113.0,Ensemble_rcp45,-52.37641476314795,-47.1759196802822,-23.773691807386303,-42.346888531906856
113.0,Ensemble_rcp85,-52.37641476314795,-47.1759196802822,-41.97542459741644,-37.79645533439932
114.0,NONE,-43.59702737347501,-35.24679027573281,-38.5868851148297,-54.32048975162813
114.0,Ensemble_rcp45,-55.199462077706265,-35.68627643877188,-25.050711293226563,-23.380663873678127
114.0,Ensemble_rcp85,-55.55105100813751,-37.971604486575,-21.446924756306252,-33.31305115836094
115.0,NONE,-388.81493590136444,-317.92250090458407,-328.4014598051364,-404.39669217957714
115.0,Ensemble_rcp45,-414.6934083166415,-196.0020921312011,-321.1117492656219,-161.64933121373815
115.0,Ensemble_rcp85,-418.52050634988683,-299.33373902882187,-326.48791078851394,-235.54877180806835
116.0,NONE,-92.96495123713369,-83.79555663268985,-85.61127833654012,-99.31997720060964
116.0,Ensemble_rcp45,-95.41617553733155,-77.71288892479144,-88.51643306270053,-73.71830117632085
116.0,Ensemble_rcp85,-95.96089204848664,-76.98660024325133,-85.33892008096257,-100.40941022291979
117.0,NONE,-92.32976154244095,-67.64313611072652,-67.01928637057489,-81.45695178551257
117.0,Ensemble_rcp45,-99.45947285845956,-53.829320435940474,-71.83184150888744,-66.12807245607256
117.0,Ensemble_rcp85,-93.57746102274419,-44.73893850801675,-61.850245666461404,-60.86991036050884
118.0,NONE,-130.7431934661728,-107.46763190334924,-101.73966167499815,-149.01814609948343
118.0,Ensemble_rcp45,-120.46921512008272,-109.55879563750918,-125.46982404959557,-76.28201621565994
118.0,Ensemble_rcp85,-49.460568321,-39.00474965020036,-44.09627874206801,-64.18963462247426
119.0,NONE,-170.7055530841843,-130.55003876746565,-154.10794049994064,-126.26678390701561
119.0,Ensemble_rcp45,-171.06249098922177,-135.1009970566937,-152.23401649849373,-145.27372735026248
119.0,Ensemble_rcp85,-171.15172546548115,-141.07970696607183,-149.0215753531562,-141.79358277614688
120.0,NONE,-56.87904521235978,-37.600956606033265,-55.14228047305108,-40.46661842589261
120.0,Ensemble_rcp45,-49.15044212243609,-17.19397091915609,-38.55617721265304,-21.970073952255003
120.0,Ensemble_rcp85,-51.92926570533,-20.14647097598087,-40.11926547803087,-25.61727990480326
121.0,NONE,-101.629134696292,-91.31373267504436,-95.97808837160851,-200.6569941002693
121.0,Ensemble_rcp45,-118.76167196636415,-28.793426511482544,-1.345487220162741,-127.82128591545988
121.0,Ensemble_rcp85,-120.19685833453775,-29.421320547558487,0.44849574005424353,-169.71078803652645
122.0,NONE,-184.67694584006952,-132.3798327631739,-131.7604084120093,-157.51076358185128
122.0,Ensemble_rcp45,-113.62012384218934,-124.94674054919885,-111.49638320962504,-117.60213752824734
122.0,Ensemble_rcp85,-104.85969373286164,-91.05537962119377,-74.06545456067948,-91.32084720026431
123.0,NONE,-317.9623505421542,-299.57889721302604,-246.302578584436,-357.9418995297728
123.0,Ensemble_rcp45,-302.79153954238814,-261.2056693900885,-266.2923530782453,-177.94468902078458
123.0,Ensemble_rcp85,-173.57192585026382,-136.6265390625984,-56.48896095795218,-79.24517745760117
124.0,NONE,-99.72687716507691,-75.01976795751281,-82.02760256911282,-122.36757360255383
124.0,Ensemble_rcp45,-160.73097589938976,-129.91447241504613,-15.902393926323079,-36.92589776112307
124.0,Ensemble_rcp85,-160.73097589938976,-131.26213291727692,-15.632861825876924,-42.5860718704923
125.0,NONE,-121.26905667814064,-69.41116469674618,-82.77660077442516,-80.90543972355012
125.0,Ensemble_rcp45,-211.7085074704351,-207.16425920402423,-212.7777423566494,-64.4214018944127
125.0,Ensemble_rcp85,-65.22332805907344,-63.35216700819837,-13.454538984863511,-45.79889429284665
126.0,NONE,-56.02913420639521,-54.858107285682756,-47.4716297858043,-106.38329179703014
126.0,Ensemble_rcp45,-84.76433326080046,-80.8909365230593,-85.75520219371097,-71.16240518175599
126.0,Ensemble_rcp85,-48.462498718714826,-48.462498718714826,-31.437568871433967,-54.58787030397989
127.0,NONE,-18.411584422958168,-14.032129875749671,-13.317116888450325,-26.812987023725483
127.0,Ensemble_rcp45,-16.355922084472546,-20.467246761443786,-20.735376631681042,-28.3323896217366
127.0,Ensemble_rcp85,-15.194025980111109,-15.194025980111109,-1.4300259745986923,-14.389636369399344
128.0,NONE,-92.13015739532493,-68.51621414060087,-74.95638048279834,-106.62053166526923
128.0,Ensemble_rcp45,-116.99635521658738,-113.77627204548864,-120.21643838768611,-88.7311807147207
128.0,Ensemble_rcp85,-80.85986629647934,-81.12820656073757,-69.23178817862279,-58.85596462730466
129.0,NONE,-111.75699022787501,-82.78635125165803,-91.95427497830897,-82.05291735352594
129.0,Ensemble_rcp45,-105.15608514468634,-103.23082116208964,-98.73853853603067,-91.4041995547099
129.0,Ensemble_rcp85,-103.41417963662266,-104.97272667015332,-101.39723641675945,-84.98665294605425
130.0,NONE,-60.42603627081079,-36.016128326047294,-50.84629881324323,-79.49339832577702
130.0,Ensemble_rcp45,-69.08464512668917,-26.52850372864865,-44.306285741250015,-58.583779067432424
130.0,Ensemble_rcp85,-77.55902826222972,-64.47900211824323,-30.39724385574324,-57.66265046574323
131.0,NONE,-127.33720238498252,-107.96375659355303,-113.87584098999866,-171.81426807516567
131.0,Ensemble_rcp45,-111.96578295422391,-68.58017899876917,-93.31997831928004,-135.25029996176352
131.0,Ensemble_rcp85,-113.14819983351305,-70.85405761278669,-94.22952976488706,-128.51961926427157
132.0,NONE,-55.072980698654675,-43.87781740909208,-38.28023576431078,-44.058384558923734
132.0,Ensemble_rcp45,-38.641370063974094,-38.641370063974094,-40.356757987374806,-33.856340593435256
132.0,Ensemble_rcp85,-23.564013053030934,-23.564013053030934,-21.39720725505108,-22.119475854377693
133.0,NONE,-100.01929291838897,-97.02958579311105,-96.66719705065312,-93.49629555414622
133.0,Ensemble_rcp45,21.380935805017934,0.9059718561448289,21.380935805017934,-32.61498682121379
133.0,Ensemble_rcp85,21.380935805017934,21.380935805017934,21.380935805017934,0.0
134.0,NONE,-37.87934614475697,-28.409509608567724,-35.04724549842,-32.56915743287515
134.0,Ensemble_rcp45,-37.87934614475697,-18.408654201190306,-20.090213959952877,-13.983496941288788
134.0,Ensemble_rcp85,-39.64940904871758,-26.10842783341894,-20.090213959952877,-14.337509522080909
135.0,NONE,-139.8546347139808,-121.70422130595945,-129.06960645704058,-140.03000102710175
135.0,Ensemble_rcp45,-109.51626254405137,-73.82921782393215,-106.00893628163182,-59.5368633045724
135.0,Ensemble_rcp85,-79.35325668724302,-59.88759593081435,-76.72276199042832,-65.76236742036716
136.0,NONE,-98.87210873787609,-82.36383923586088,-91.23925294662176,-77.4823616949424
136.0,Ensemble_rcp45,-78.99118202577174,-67.80816075021303,-68.4294397099663,-51.56615365952065
136.0,Ensemble_rcp85,-72.24586760559347,-61.06284633003478,-58.13395980548371,-47.483463352570645
137.0,NONE,-71.16016754393566,-61.52201826899752,-67.46704492456684,-100.43492001454207
137.0,Ensemble_rcp45,-48.280822536138615,-5.224417363985147,-31.16635186101485,-47.7403655674505
137.0,Ensemble_rcp85,-98.18301597834159,-58.45942877976486,-16.303785222091584,-81.06854530321782
138.0,NONE,-97.76855734865926,-69.91121498082212,-67.85762884473156,-198.12641895586745
138.0,Ensemble_rcp45,-104.28646117190324,-104.28646117190324,-104.01860211067402,-171.78694460166247
138.0,Ensemble_rcp85,-68.75049238216224,-68.75049238216224,60.35757513031389,-37.94670034080384
139.0,NONE,-89.13929894633694,-80.73499192431521,-81.45025209640217,-84.66892287079347
139.0,Ensemble_rcp45,-117.83911335132608,-111.5805868455652,-116.40859300715216,-132.77016944364127
139.0,Ensemble_rcp85,-118.10733591585868,-111.8488094100978,-116.8556306147065,-131.16083405644562
140.0,NONE,-1.799483053354717,-0.3598966106709434,-0.3598966106709434,-0.3598966106709434
140.0,Ensemble_rcp45,-3.598966106709434,-3.598966106709434,-3.598966106709434,0.0
140.0,Ensemble_rcp85,-3.149095343370755,-3.149095343370755,-0.6298190686741509,-0.3598966106709434
141.0,NONE,-35.33349235335217,-30.222912411969563,-27.57950899401304,-28.196303124869566
141.0,Ensemble_rcp45,-53.837316279047826,-60.35771137667391,-71.90057296841738,-56.12826590794347
141.0,Ensemble_rcp85,-63.794135820017395,-63.794135820017395,-55.070904540760864,-63.79413582001739
142.0,NONE,-11.9146402353,-7.943093490200001,-8.6651928984,-7.582043786100001
142.0,Ensemble_rcp45,-12.997789347600001,-12.997789347600001,-8.574930472375002,-7.943093490200001
142.0,Ensemble_rcp85,-12.997789347600001,-12.997789347600001,-11.01201597505,-7.5820437861
143.0,NONE,-36.98653915865455,-32.5344557414091,-34.24679551727273,-32.5344557414091
143.0,Ensemble_rcp45,-27.739904368990913,-28.167989312956824,-7.705528991386364,-3.424679551727273
143.0,Ensemble_rcp85,-19.777524411225002,-26.455649537093187,-12.414463375011364,-13.784335195702274
144.0,NONE,-128.37982688871296,-77.77886447993056,-102.72174170970136,-100.0397119000486
144.0,Ensemble_rcp45,-129.81024278719445,-71.78899790503935,-83.50052807385649,-84.21573602309722
144.0,Ensemble_rcp85,-131.06185669836574,-70.62678498752315,-94.04984532515739,-84.93094397233796
145.0,NONE,-65.75206862589998,-40.08414878798181,-45.70999423190909,-34.89782251936136
145.0,Ensemble_rcp45,-20.305785899175,-23.470323961384086,-15.295267300677272,-1.2306536908590908
145.0,Ensemble_rcp85,-2.109692041472727,-2.109692041472727,-0.8790383506136362,-0.8790383506136362
146.0,NONE,-16.668813062861076,-16.668813062861076,-28.99309506146581,-19.50605783951828
146.0,Ensemble_rcp45,-34.04693731988645,-34.04693731988645,-58.16351792147269,-22.343302616175485
146.0,Ensemble_rcp85,-52.66635616669936,-38.48013228341334,-31.65301203958194,-32.450987133016774
147.0,NONE,-77.15069980257519,-46.05608364382701,-59.214964684920446,-49.30073924300073
147.0,Ensemble_rcp45,-87.69583049988978,-75.16785471419124,-65.3437585944708,-34.159013113523365
147.0,Ensemble_rcp85,-89.40828762167591,-75.16785471419124,-72.2837164038146,-56.06043840794598
148.0,NONE,-13.504568062596777,-5.981889208935484,-6.344427948870968,-4.984907674112904
148.0,Ensemble_rcp45,-7.250774798709677,-3.0815792894516125,-4.984907674112903,-2.537771179548387
148.0,Ensemble_rcp85,-4.984907674112904,-2.265867124596774,-2.628405864532258,-3.1722139744354836
149.0,NONE,-149.77055529352003,-112.32791647014002,-88.0309982990363,-86.58043602016443
149.0,Ensemble_rcp45,-143.96830617803255,-147.0507510206353,-105.0751050757807,-96.91569225712645
149.0,Ensemble_rcp85,-126.38023854671123,-150.22385600566747,-110.5147136215502,-87.8496780141773
150.0,NONE,-33.6243864620522,-28.20109832301152,-31.907011884689325,-34.4378796829083
150.0,Ensemble_rcp45,-36.5168068028739,-20.970047470957283,-26.57411188129932,-19.433449164895762
150.0,Ensemble_rcp85,-36.78797120982593,-29.737696629073053,-28.924203408216947,-21.150823742258645
151.0,NONE,-186.1478725243718,-118.73704101797308,-114.48997790698014,-151.80991545676926
151.0,Ensemble_rcp45,-163.6474743406006,-138.61691089921666,-158.31605469063075,-156.59915683725063
151.0,Ensemble_rcp85,-177.56338325747112,-138.79763698904614,-171.96087447275704,-183.34661813201473
152.0,NONE,-13.573900225548002,-9.832376445429,-7.309023198372,-13.225851501816
152.0,Ensemble_rcp45,-20.186825976456,-20.099813795523,-20.186825976456,-11.659632245022001
152.0,Ensemble_rcp85,-12.703778416218002,-12.094693149687002,-8.440181550501002,-8.266157188635
153.0,NONE,-21.333997546921893,-13.69474951701973,-12.204164535575407,-10.061448624749191
153.0,Ensemble_rcp45,-21.706643792282975,-21.520320669602434,-16.39643479588757,-14.160557323721083
153.0,Ensemble_rcp85,-22.079290037644057,-20.77502817888027,-19.750251004137297,-17.887019777331894
154.0,NONE,-7.5313408166933336,-4.450337755318788,-4.450337755318788,-4.621504592061819
154.0,Ensemble_rcp45,-7.189007143207274,-7.189007143207274,-7.189007143207274,-5.648505612520001
154.0,Ensemble_rcp85,-6.162006122749092,-6.162006122749092,-6.162006122749092,-1.112584438829697
155.0,NONE,-9.586069622230223,-3.2252196859840003,-3.9419351717582227,-2.508504200209778
155.0,Ensemble_rcp45,-15.051025201258666,-13.169647051101334,-15.051025201258666,-1.3438415358266669
155.0,Ensemble_rcp85,-10.034016800839112,-11.288268900944,-10.661142850891556,-9.496480186508446
156.0,NONE,-5.434627415019,-4.446513339560999,-3.623084943346,-4.281827660318
156.0,Ensemble_rcp45,-7.246169886692,-6.258055811234,-7.246169886692,-1.1527997547009998
156.0,Ensemble_rcp85,-3.952456301832,-3.952456301832,-3.952456301832,-3.7054277829674995
157.0,NONE,-21.883728535647094,-21.275847187434678,-19.1916825649921,-35.25711819632032
157.0,Ensemble_rcp45,-19.799563913204516,-13.547070045876774,-16.15227582393,-7.1208957933454835
157.0,Ensemble_rcp85,13.199709275469678,15.631234668319356,15.631234668319356,-1.9973244298408064
158.0,NONE,-20.84243615283108,-13.037608997728379,-17.294787445966215,-14.279286045131078
158.0,Ensemble_rcp45,-14.27928604513108,-15.96441918089189,-5.94231158399865,-6.119694019341892
158.0,Ensemble_rcp85,-15.698345527877025,-21.729348329547292,-8.514356896475675,-7.18398863140135
159.0,NONE,-20.769587430956676,-16.653092624821113,-14.875515322171665,-23.202061634582222
159.0,Ensemble_rcp45,-27.692783241275556,-25.073195637371114,-27.692783241275556,-2.713144304043889
159.0,Ensemble_rcp85,-24.886082237092225,-24.886082237092225,-17.682216326355004,-19.740463729422782
160.0,NONE,-131.46233049313471,-109.91981293751022,-98.26566409594287,-124.22263197034286
160.0,Ensemble_rcp45,-173.1347415023755,-171.8986954131184,-173.3996085215021,-47.41119642364899
160.0,Ensemble_rcp85,-14.744264064710203,-14.744264064710203,8.12258858654694,-37.16967168408979
161.0,NONE,-16.132770621099997,-10.105142037392307,-9.927858843753844,-11.70069078013846
161.0,Ensemble_rcp45,-13.384881119703843,-11.257482796042305,-12.321181957873074,-10.991558005584615
161.0,Ensemble_rcp85,-12.321181957873074,-10.193783634211536,-13.650805910161536,-12.85303153878846
162.0,NONE,-165.248160725025,-120.56693937956122,-133.5009771374586,-148.69621030757585
162.0,Ensemble_rcp45,-96.59826801003102,-116.40633982107668,-60.2382457815362,-71.72511847561293
162.0,Ensemble_rcp85,-143.4502369512258,-131.51112517470514,-37.26450039338276,-65.48421913788621
163.0,NONE,-34.191381171965396,-24.94575258975027,-27.21354827972757,-37.767520529237295
163.0,Ensemble_rcp45,-37.85474344039026,-22.41628816631405,-21.980173610549187,-33.40637497158865
163.0,Ensemble_rcp85,-38.90141837422594,-23.114071455537832,-23.026848544384862,-29.21967523624594
164.0,NONE,-303.942986541746,-293.7037724561197,-285.26091171884906,-631.7774726166197
164.0,Ensemble_rcp45,-371.2164194376585,-371.30623710507626,-372.9229551185962,-544.0256115494548
164.0,Ensemble_rcp85,-121.25385101399436,-118.7389563262967,39.07068532673153,-427.8015499108557
165.0,NONE,-15.409681824239268,-17.14213126010049,-21.70120872289317,-22.795387313963417
165.0,Ensemble_rcp45,-22.065934919916586,-13.130143092842925,-16.047952669030245,-19.69521463926439
165.0,Ensemble_rcp85,-23.068931961730975,-13.403687740610486,-16.047952669030245,-20.424667033311216
166.0,NONE,-17.617583844950325,-10.091625697592905,-15.137438546389356,-4.703723842098388
166.0,Ensemble_rcp45,-19.328028878440648,-8.63774741912613,-10.519236955965482,-2.736712053584516
166.0,Ensemble_rcp85,-19.328028878440648,-8.979836425824194,-10.091625697592901,-2.736712053584516
167.0,NONE,-9.675892244153845,-8.901820864621538,-9.192097631946153,-9.579133321712305
167.0,Ensemble_rcp45,-9.675892244153845,-5.999053191375385,-8.805061942179998,-6.386088881141538
167.0,Ensemble_rcp85,-9.675892244153845,-5.999053191375385,-9.482374399270768,-6.482847803583077
168.0,NONE,-14.197227160763077,-13.211308607932306,-12.718349331516922,-14.098635305479997
168.0,Ensemble_rcp45,-12.915533042083077,-11.929614489252307,-12.225390055101538,-11.633838923403076
168.0,Ensemble_rcp85,-12.915533042083077,-10.154961094156924,-12.225390055101538,-8.873266975476923
169.0,NONE,-13.326207582205713,-12.079871621279999,-12.27161561526857,-8.436735735497143
169.0,Ensemble_rcp45,-11.40876764232,-13.805567567177143,-8.340863738502858,-6.7110397896
169.0,Ensemble_rcp85,-13.613823573188572,-14.76428753712,-7.669759759542857,-6.7110397896
170.0,NONE,-11.909301068052633,-8.908532295,-9.84627253657895,-9.377402415789474
170.0,Ensemble_rcp45,-10.87778680231579,-9.283628391631579,-7.783244005105263,-4.594927183736842
170.0,Ensemble_rcp85,-9.189854367473686,-10.033820584894737,-7.783244005105263,-6.470407666894737
171.0,NONE,-12.191589704076364,-12.539920838478546,-8.011616091250183,-12.191589704076364
171.0,Ensemble_rcp45,-14.629907644891635,-13.933245376087271,-14.629907644891635,-8.272864442051818
171.0,Ensemble_rcp85,-2.873731858818,-2.873731858818,-0.6966622688043637,-3.222062993220182
172.0,NONE,-14.224460018946,-13.581546571762,-13.822639114456,-21.296507937970002
172.0,Ensemble_rcp45,-13.179725667272,-12.697540581884,-10.768800240332,-21.376872118868
172.0,Ensemble_rcp85,-13.903003295354,-12.376083858292,-10.44734351674,-21.055415395276
173.0,NONE,-7.388871542412068,-7.7365831444079305,-6.867304139418275,-9.388213253888274
173.0,Ensemble_rcp45,-14.777743084824138,-14.690815184325174,-14.95159888582207,-5.302601930436896
173.0,Ensemble_rcp85,-10.779059661871724,-9.562069054886205,-1.6516301094803447,-8.51893424889862
174.0,NONE,-2.083268000302222,-1.215239666842963,-1.9096623336103704,-1.215239666842963
174.0,Ensemble_rcp45,-2.083268000302222,-1.215239666842963,-1.9096623336103704,-1.215239666842963
174.0,Ensemble_rcp85,-2.083268000302222,-1.215239666842963,-1.9096623336103704,-1.215239666842963
175.0,NONE,-34.02404705395622,-28.236451421066757,-16.222805940675002,-24.90419939000919
175.0,Ensemble_rcp45,-36.83015402747838,-36.83015402747838,-36.83015402747838,-44.897711576354595
175.0,Ensemble_rcp85,-30.516413337053514,-30.516413337053514,7.541412491340811,-0.3507633716902703
176.0,NONE,-6.5208044460216215,-6.041333530872972,-6.041333530872972,-26.94626543135405
176.0,Ensemble_rcp45,14.959492552637837,14.959492552637837,14.959492552637837,-5.945439347843243
176.0,Ensemble_rcp85,15.726646016875673,15.726646016875673,15.726646016875673,-2.3014603927135133
177.0,NONE,-39.95212423069028,-30.851412560829168,-36.94888937963611,-63.97800303912361
177.0,Ensemble_rcp45,-37.13090361303333,-27.211127892884726,-30.21436274393889,-48.597800317058336
177.0,Ensemble_rcp85,-39.04205306370416,-25.02695709211806,-25.117964208816666,-49.78089283414028
178.0,NONE,-9.483510329487661,-7.4513295445974475,-9.229487731376384,-5.757845557188936
178.0,Ensemble_rcp45,-26.418350203572768,-26.418350203572768,-26.418350203572768,-18.882346459604893
178.0,Ensemble_rcp85,0.0,0.0,0.0,-0.33869679748170217
179.0,NONE,-9.9787580386775,-9.169669549055,-9.169669549055,-13.125213276098332
179.0,Ensemble_rcp45,-7.8211887330175,-4.7646322166658335,-2.15756930566,-4.7646322166658335
179.0,Ensemble_rcp85,-7.6413912908791675,-4.854530937735,-4.854530937735,-8.810074664778334
180.0,NONE,-58.45810787353783,-45.85475434116958,-49.78771572715683,-43.70950267608563
180.0,Ensemble_rcp45,-59.79889016421529,-58.18995141540233,-56.58101266658936,-54.88268843173121
180.0,Ensemble_rcp85,-54.25699002941507,-53.98883357127958,-51.30726898992463,-49.16201732484067
181.0,NONE,-9.056317900545,-11.80065665828591,-12.34952440983409,-19.576283138551815
181.0,Ensemble_rcp45,-15.642730919123183,-12.07509053406,-9.33075177631909,-22.503577813475456
181.0,Ensemble_rcp85,-15.734208877714545,-12.349524409834089,-8.781884024770909,-22.046188020518635
182.0,NONE,-16.965897459678217,-16.533093953053775,-15.840608342454665,-15.494365537155112
182.0,Ensemble_rcp45,-12.724423094758667,-11.42601257488533,-11.339451873560442,-11.772255380184887
182.0,Ensemble_rcp85,-12.37818028945911,-12.37818028945911,-11.772255380184887,-10.993209068260887
183.0,NONE,0.0,-1.7919783687555557,-0.35839567375111114,-0.35839567375111114
183.0,Ensemble_rcp45,-3.5839567375111114,-3.5839567375111114,-3.5839567375111114,-1.7919783687555557
183.0,Ensemble_rcp85,0.0,0.0,0.0,0.0
184.0,NONE,-73.89731323029861,-57.617954622633796,-69.78174504296759,-79.93347990505069
184.0,Ensemble_rcp45,-75.08625515108311,-38.59488389008169,-53.50238643530282,-58.07523997678169
184.0,Ensemble_rcp85,-77.37268192182253,-40.149654094184505,-55.33152785189437,-59.72146725171409
185.0,NONE,-23.57979081623619,-19.276909280426665,-19.276909280426665,-23.75190607766857
185.0,Ensemble_rcp45,-38.8980490837181,-38.8980490837181,-38.209588037988574,-29.948055489234285
185.0,Ensemble_rcp85,-28.829306289923807,-28.829306289923807,-20.998061894750474,0.0
186.0,NONE,-19.25623116031385,-13.026274020212309,-18.50108484030154,-13.026274020212309
186.0,Ensemble_rcp45,-4.90845108008,-5.002844370081538,-1.6990792200276923,-1.5102926400246153
186.0,Ensemble_rcp85,-2.265438960036923,-1.5102926400246153,-1.3215060600215385,-1.5102926400246153
187.0,NONE,-20.985589872845868,-16.5532885634948,-15.648737275872133,-23.6087886069516
187.0,Ensemble_rcp45,-12.301897511668267,-11.940076996619199,-11.306891095283333,-13.930089829389066
187.0,Ensemble_rcp85,-15.7391924046344,-10.583250065185199,-9.859609035087066,-18.091025752453334
188.0,NONE,-10.466963250211762,-7.588548356403528,-8.984143456431763,-11.426434881481175
188.0,Ensemble_rcp45,-11.862558350239999,-11.164760800225881,-10.118064475204704,-14.043175694034115
188.0,Ensemble_rcp85,-13.170928756516469,-12.996479369012938,-4.535684075091765,-10.118064475204704
189.0,NONE,-36.345968179272106,-35.63155111432326,-28.7552868641907,-69.56636169939303
189.0,Ensemble_rcp45,-57.5105737283814,-57.5105737283814,-57.5105737283814,-68.22682970261395
189.0,Ensemble_rcp85,-46.0799006892,-46.0799006892,-46.0799006892,-75.19239608586511
190.0,NONE,-31.836417922423045,-26.113016947605423,-26.11301694760542,-29.690142556866437
190.0,Ensemble_rcp45,-29.690142556866434,-28.080436032698977,-27.991007892467454,-35.23468725122102
190.0,Ensemble_rcp85,-30.316139538487107,-28.169864172930502,-28.8852892947827,-36.30782493399932
191.0,NONE,-5.690790662594784,-4.35701160104913,-5.86862787080087,-3.7345813723278263
191.0,Ensemble_rcp45,-10.13672086774696,-10.759151096468262,-3.289988351812609,-4.445930205152175
