stand,climateScenario,none,first,second,both
35,Ensemble_rcp85,22.88752956612001,21.36169426171201,21.838517794339513,22.696800153069006
36,NONE,235.29379490915022,114.7796463361087,120.15574218323324,134.31279458066118
36,Ensemble_rcp45,181.53283643790496,191.12020736527708,182.78725880223405,193.09144250922273
36,Ensemble_rcp85,188.4321594417148,158.68442908762577,135.92562333479856,181.44323484045293
37,NONE,559.7699998698321,350.3402074141091,348.89958975319274,331.07194619935217
37,Ensemble_rcp45,438.03780752239527,476.48429134810186,430.38452619877677,468.11070119402524
37,Ensemble_rcp85,465.3195044759998,416.1584267972275,434.9764949929479,411.38638079544165
38,NONE,20.58149338404353,21.710436059117644,21.710436059117644,21.710436059117644
38,Ensemble_rcp45,21.884119547590583,21.970961291827056,21.884119547590583,21.970961291827056
38,Ensemble_rcp85,21.970961291827056,21.970961291827056,21.884119547590583,21.970961291827056
39,NONE,214.63511351584978,137.607352928294,140.7531774563739,127.90023724164756
39,Ensemble_rcp45,159.17872112084174,151.08945804863637,155.2239702855413,151.08945804863632
39,Ensemble_rcp85,188.21018747997883,184.07567524307387,178.32331039172783,180.66020861258716
40,NONE,62.33453302297063,39.866124906696506,38.29246208143217,37.24335353125594
40,Ensemble_rcp45,48.433844733135665,53.417110346472725,49.65780470834125,50.881764683546855
40,Ensemble_rcp85,59.44948450998603,60.323741635132876,48.870973295709085,57.87582168472168
41,NONE,42.5690334263,25.89616200099918,26.428274918827924,25.718791028389596
41,Ensemble_rcp45,42.036920508471255,27.758557213399797,28.734097562752513,26.250903946218344
41,Ensemble_rcp85,42.5690334263,30.064379857324383,28.290670131228552,27.84724269970459
42,NONE,108.73473234908502,70.94495651628826,91.88976151795629,67.7363906436923
42,Ensemble_rcp45,103.92188354019112,100.53506400800649,90.90936639021862,87.87905417721134
42,Ensemble_rcp85,109.89338113641136,109.89338113641136,82.70969804914007,102.05022011451013
43,NONE,72.95948744992751,65.29746426382076,70.23521253931179,61.97725421650786
43,Ensemble_rcp45,72.87435385897078,61.04078471598371,66.82986890104216,61.21105189789719
43,Ensemble_rcp85,72.70408667705729,62.062387807464624,66.23393376434495,61.12591830694046
44,NONE,156.1323988843756,138.27092354245218,141.38113069154332,137.64888211263394
44,Ensemble_rcp45,168.9286797263506,160.22009970889536,143.24725498099798,146.0908729458813
44,Ensemble_rcp85,169.46185809476623,160.8421411387136,143.4249811038032,152.48901336686882
45,NONE,100.09058417171212,75.47080720639833,80.75286844622929,73.59075151086527
45,Ensemble_rcp45,89.97409400051045,89.5264616920502,85.67682383929206,85.67682383929206
45,Ensemble_rcp85,88.81024999851381,88.36261769005354,88.00451184328536,88.36261769005354
46,NONE,164.07476139957572,123.0560710496818,125.07194685747574,123.40665814668947
46,Ensemble_rcp45,157.06301945942295,156.62478558816338,151.62891945580452,151.62891945580452
46,Ensemble_rcp85,158.72830817020923,156.18655171690384,151.62891945580452,156.09890494265193
47,NONE,194.54104165079542,149.4155422988068,144.2192726764566,148.95972917403924
47,Ensemble_rcp45,195.81731840014453,180.04618428318696,163.18109866678714,177.220142909628
47,Ensemble_rcp85,213.77635551598652,208.3977606437293,174.39410153606914,185.51594178039767
48,NONE,89.02836916815967,59.764823791138,59.23436677524033,59.58800478583878
48,Ensemble_rcp45,109.89301179346819,97.7809099304713,86.19926508337205,103.79275611064493
48,Ensemble_rcp85,113.5178014021023,109.27414527492091,85.04994154892708,107.77118372987749
49,NONE,137.985442643936,103.24784869161647,103.51101228216433,103.9496182664108
49,Ensemble_rcp45,115.26565265996946,119.91487609298191,107.37074494353313,117.02007659695526
49,Ensemble_rcp85,132.8098920298278,136.8450670848952,119.47627010873539,132.89761322667707
50,NONE,121.21767026384855,99.82631668787528,98.9237279293954,88.54395720687671
50,Ensemble_rcp45,104.24900160442672,113.00411256168164,100.36786994296327,112.19178267904978
50,Ensemble_rcp85,126.1819084354879,123.56440103589627,106.41521462477851,113.00411256168165
51,NONE,17.235857719920006,14.183674582017503,14.452984858891252,14.093904489726253
51,Ensemble_rcp45,17.235857719920002,17.235857719920002,17.235857719920002,17.235857719920002
51,Ensemble_rcp85,17.235857719920002,17.235857719920002,17.235857719920002,17.235857719920002
52,NONE,57.052418232727284,49.09799453681819,49.097994536818184,46.44651997151516
52,Ensemble_rcp45,55.406675399090915,39.132107377575764,47.909402490303044,42.880743831969696
52,Ensemble_rcp85,57.50956901984849,45.71507871212121,48.18369296257577,45.257927925000004
53,NONE,95.88934283141234,87.40994656974462,82.71921672286462,79.11096299449538
53,Ensemble_rcp45,91.01820029811383,83.71148649816614,85.51561336235078,84.1625182142123
53,Ensemble_rcp85,95.97954917462152,87.04912119690768,87.04912119690768,86.32747045123384
54,NONE,120.64434937186263,110.5008884499724,109.42370675915221,99.28024583726196
54,Ensemble_rcp45,104.21732858685456,120.46481909005928,104.84568457316635,105.20474513677308
54,Ensemble_rcp85,107.44887365931517,105.20474513677308,107.08981309570844,105.02521485496972
55,NONE,48.42839069192961,35.4375632617952,35.349190286079995,34.9956983832192
55,Ensemble_rcp45,54.6144989919936,47.279542007632,45.158590590467206,42.242282391865615
55,Ensemble_rcp85,54.967990894854395,49.40049342479679,37.2933957518144,37.116649800383996
56,NONE,37.255286785045826,27.144438782258334,26.324640295545834,27.144438782258334
56,Ensemble_rcp45,44.08694084098333,40.534480731895826,35.70677853236666,37.61964166802916
56,Ensemble_rcp85,44.63347316545834,41.90081154308333,37.52855294728333,35.61568981162083
57,NONE,231.22515964689575,175.0320685234059,172.6122703410547,175.74904576262105
57,Ensemble_rcp45,227.5506512959179,211.9563963429877,161.76798959792504,206.9375556684814
57,Ensemble_rcp85,234.63080153316784,226.20631897238945,187.5791702096715,189.5508576175133
58,NONE,143.6396751053193,120.97873327537884,129.73614904232795,127.65964839655648
58,Ensemble_rcp45,142.64656610081988,135.33367252223354,114.11725288065588,129.3750184952372
58,Ensemble_rcp85,144.36193619950066,136.9587599841416,124.40947347274033,133.5280197867801
59,NONE,161.42582522128527,113.62584475298247,113.35680171094701,115.50914604723083
59,Ensemble_rcp45,167.7034962021131,152.9061288901619,145.0141996571213,147.8839921054997
59,Ensemble_rcp85,168.9590303982786,155.1481542404576,125.0153335324843,153.80293903028019
60,NONE,91.24447469412634,62.69116918767218,62.871316225567796,62.96138974451559
60,Ensemble_rcp45,91.51469525096975,78.27388796564243,57.466905088699505,77.82352037090341
60,Ensemble_rcp85,91.60476876991756,84.21874021619756,73.31984442351316,83.2279315077717
61,NONE,280.8295297286977,271.194971529619,223.6466426397221,265.7532303245839
61,Ensemble_rcp45,281.09715634533865,273.6928199516023,262.09566656382265,228.2855039948339
61,Ensemble_rcp85,264.68272385801964,265.39639483572915,259.15177378077084,264.2366794969511
62,NONE,167.44760243120638,111.1808798048882,111.36122186458796,107.66420964074334
62,Ensemble_rcp45,163.2997350581124,157.88947326712025,135.25654477480316,136.5189391927013
62,Ensemble_rcp85,165.5540108043591,157.61896017757064,144.63433187918952,150.13476470003152
63,NONE,47.51967328415802,41.45525783646547,34.576219418187364,40.550121202481506
63,Ensemble_rcp45,40.4596075390831,38.83036159791197,40.640634865879896,35.8434107057649
63,Ensemble_rcp85,38.37779328091999,38.37779328091999,38.37779328091999,38.37779328091999
64,NONE,135.689777031427,104.74927929458475,104.12150107963433,103.85245327322701
64,Ensemble_rcp45,142.23660698733858,123.49294314096167,109.95087021845968,121.87865630251771
64,Ensemble_rcp85,146.54137188985578,135.5104118271555,121.16119548543149,120.35405206620956
65,NONE,40.756877333270104,35.606770829283896,37.2050797443141,35.16279613066439
65,Ensemble_rcp45,40.312902634650605,31.522203601984497,34.8964113114927,32.58774287867131
65,Ensemble_rcp85,40.4016975743745,32.9429226375669,36.8498999854185,32.9429226375669
66,NONE,54.849643863397944,46.86008853796027,51.16906219662328,39.67846577352191
66,Ensemble_rcp45,49.64296735918011,50.540670204734916,49.19411593640271,48.65549422906984
66,Ensemble_rcp85,51.07929191206779,43.35904744029656,48.11687252173696,48.65549422906984
67,NONE,241.85802066788716,199.7025606401019,202.91780759137367,203.63230691387847
67,Ensemble_rcp45,253.55794707390388,223.0131010368221,201.6674337769901,214.3497967514509
67,Ensemble_rcp85,253.11138499733838,226.58559764934634,206.8475538651502,207.6513656029681
68,NONE,29.377968927536383,26.043659570730103,27.034940730861692,25.412844287009992
68,Ensemble_rcp45,26.764591323553077,22.799466683026697,19.64539026442616,19.46515732622042
68,Ensemble_rcp85,26.67447485445021,22.52911727571808,20.816904362763506,21.267486708277865
69,NONE,160.6152853467636,126.67222504401987,134.40723878593198,124.03322035560277
69,Ensemble_rcp45,158.3402813050248,112.5671999852389,114.66020370363867,120.57521421215971
69,Ensemble_rcp85,156.70227839497284,122.39521744555078,120.84821469716837,125.30722261897654
70,NONE,43.22585516956319,33.17539913219561,36.46625641876729,34.50953046458953
70,Ensemble_rcp45,37.1777931293774,31.5744415333229,32.997514954543085,33.442225398674395
70,Ensemble_rcp85,38.245098195292535,32.81963077689056,36.910966862898604,33.97587793163197
71,NONE,37.07150886779151,30.347754808437166,31.89240101126181,30.892924056492923
71,Ensemble_rcp45,34.6182472515406,33.2553241314012,30.98378559783555,36.43547807839312
71,Ensemble_rcp85,38.79787815330141,32.43757025931757,31.983262552604437,34.618247251540595
72,NONE,107.73391981366673,97.3166730217667,102.03559678220006,97.49474561650005
72,Ensemble_rcp45,107.82295611103339,104.35054051373338,95.44691077706673,96.07016485863336
72,Ensemble_rcp85,107.0216294347334,105.77512127160004,90.46087812453338,93.57714853236668
73,NONE,187.38004411149691,141.4562059623483,157.72277094277086,143.79283960594495
73,Ensemble_rcp45,162.1264266557029,139.47905441776658,147.2977900713398,143.2536164574226
73,Ensemble_rcp85,164.19344872503834,154.30769100212962,147.38766059609358,157.90251199227828
74,NONE,115.0999032705215,111.35536730045028,108.14576504038928,106.18434143701865
74,Ensemble_rcp45,127.5816898374254,128.20577916577062,121.60826340897852,119.20106171393272
74,Ensemble_rcp85,131.0587589524915,130.61298086081635,123.9263094856892,120.80586284396323
75,NONE,62.61920392659664,59.32813781113631,60.751301536740776,57.99392181838212
75,Ensemble_rcp45,70.71344761597206,67.33343376766145,66.6218519048592,67.60027696621228
75,Ensemble_rcp85,76.93978891549162,72.7592454715285,69.11238842466702,72.49240227297766
76,NONE,56.57871304158761,41.65077898175505,50.03622342277212,40.637153829544204
76,Ensemble_rcp45,51.60273502164342,51.2341440572031,51.23414405720312,51.23414405720312
76,Ensemble_rcp85,52.80065565607442,41.19004027620464,52.80065565607442,52.80065565607442
77,NONE,55.31503472768571,44.01040204542857,49.44698112162855,43.92410713945714
77,Ensemble_rcp45,53.24395698437141,48.41144224997141,50.482519993285685,45.6500052588857
77,Ensemble_rcp85,49.79216074551426,47.63478809622855,49.70586583954283,47.63478809622855
78,NONE,193.12701196892195,160.8949017641134,149.82618260037415,149.02923482058492
78,Ensemble_rcp45,195.42930555497972,193.2155617222319,191.3560169027237,168.77582980869568
78,Ensemble_rcp85,164.70254115643968,164.70254115643968,112.45818670359051,112.45818670359051
79,NONE,158.04889638444143,134.61749159705147,135.34124155187433,134.70796034140432
79,Ensemble_rcp45,150.26858437009574,150.17811562574283,150.44952185880143,150.35905311444856
79,Ensemble_rcp85,150.44952185880143,149.9971781370371,150.4495218588014,150.08764688139
80,NONE,179.61373273405638,155.1088438390492,148.00597749267027,141.34704029294008
80,Ensemble_rcp45,178.4595169527698,174.64172629159117,174.10901131561278,152.8004122764761
80,Ensemble_rcp85,147.91719166334056,147.91719166334056,99.08498553198565,99.35134301997486
81,NONE,145.36430906162147,109.78688854963005,108.349417013792,110.50562431754906
81,Ensemble_rcp45,145.00494117766198,134.13406268788682,126.94670500869663,128.2044926025549
81,Ensemble_rcp85,146.35257074251012,140.0636327732187,123.35302616910153,135.0324823977856
82,NONE,59.47605260872811,37.21759049606774,38.659434195673285,37.30770572729309
82,Ensemble_rcp45,59.56616783995345,56.322019515841006,38.20885803954655,54.42959966010875
82,Ensemble_rcp85,59.56616783995345,57.313287059319805,40.82219974508156,54.5197148913341
83,NONE,35.831293077503034,24.778854416780703,23.441865869112675,22.28314246113372
83,Ensemble_rcp45,35.74216050765849,35.474762798124885,30.48333888683093,30.037676037608257
83,Ensemble_rcp85,32.97905084247791,32.97905084247791,30.661604026520003,30.661604026520003
84,NONE,110.35704930241158,86.1410490101415,73.89901196201971,74.6138754392823
84,Ensemble_rcp45,107.85502713199253,108.03374300130817,99.90217094744624,100.8851082286823
84,Ensemble_rcp85,105.0849311576,105.0849311576,95.97042182250202,96.68528529976462
85,NONE,102.0089308997,84.18212744149999,71.57731691550002,72.11752308090001
85,Ensemble_rcp45,94.35601022320004,95.43642255400003,93.09552917060003,89.58418909550002
85,Ensemble_rcp85,92.91546044880003,92.91546044880003,91.83504811800002,88.41374240379999
86,NONE,129.79444821375458,121.9281180189816,97.16705592861655,103.156193690546
86,Ensemble_rcp45,134.44273423793862,133.63822319529137,138.10772898777606,132.6549319209448
86,Ensemble_rcp85,116.65410118384969,116.65410118384969,111.55886458041715,98.86546812976073
87,NONE,317.35260893914733,296.0700485773538,279.906078682321,279.0080803548191
87,Ensemble_rcp45,356.23593651997663,360.1871291609846,344.6517580952029,344.56195826245283
87,Ensemble_rcp85,360.1871291609846,359.9177296627341,272.90169172780656,287.2696649678359
88,NONE,79.0969026472267,82.03300814481777,82.92273708348173,81.94403525095137
88,Ensemble_rcp45,83.27862865894734,84.61322206694328,83.27862865894734,84.3463033853441
88,Ensemble_rcp85,83.99041180987851,84.61322206694328,83.90143891601211,84.3463033853441
89,NONE,47.64767770555221,38.61410312197169,41.27103682302477,38.52553866526992
89,Ensemble_rcp45,48.17906444576283,42.156681390042486,36.045733877620364,33.30023571986548
89,Ensemble_rcp85,50.0389180365,44.813615091095585,37.72845855495399,37.551329641550446
90,NONE,74.57214024676988,71.29824140666776,66.75115968430374,66.93304295319831
90,Ensemble_rcp45,88.39526868275648,88.2133854138619,71.48012467556234,72.5714242889297
90,Ensemble_rcp85,81.48370446476316,81.48370446476316,67.84245929767111,66.56927641540919
91,NONE,169.62602088535843,153.73768683755478,155.72372859353024,152.92521521011022
91,Ensemble_rcp45,184.70188330571753,183.88941167827306,156.4459255957031,118.44030835635455
91,Ensemble_rcp85,171.52178801606223,171.52178801606223,168.09135225574101,168.09135225574101
92,NONE,156.8001356849172,116.58338618648024,114.05289408320779,112.78764803157158
92,Ensemble_rcp45,158.15575645452745,156.61938624896922,116.04113787863616,119.29462772570076
92,Ensemble_rcp85,138.81556680808814,138.81556680808814,137.0080724486078,136.28507470481568
93,NONE,193.72967444615398,205.43566492237449,206.597328099404,148.42481054200263
93,Ensemble_rcp45,226.25624340298054,226.25624340298054,226.25624340298054,226.25624340298054
93,Ensemble_rcp85,226.25624340298054,226.25624340298054,226.25624340298054,226.25624340298054
94,NONE,249.41173696692704,219.60838500445305,194.30704995473957,195.65765502856772
94,Ensemble_rcp45,238.87701739106762,238.33677536153635,238.33677536153635,238.33677536153635
94,Ensemble_rcp85,236.7160492729426,238.33677536153635,238.06665434677075,238.06665434677075
95,NONE,537.4857396096199,360.4147457002153,314.62361316595116,355.217317741336
95,Ensemble_rcp45,512.3947080839961,503.0751820887641,511.31937816146933,507.5557234326256
95,Ensemble_rcp85,511.31937816146933,508.0933883938891,510.423269892697,512.5739297377505
96,NONE,388.2927086034851,234.00004934123461,223.84566931989838,243.7949822821695
96,Ensemble_rcp45,332.488549371186,336.26274371539944,325.479331303361,333.56689061238984
96,Ensemble_rcp85,327.4562902455681,329.43324918777506,323.14292528075265,329.79269626817637
97,NONE,304.9823256109537,175.6827136960338,196.90432590090634,185.08469378680013
97,Ensemble_rcp45,227.70700353160748,243.4665130170825,235.3181302717517,242.92925701189588
